Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Temperature,Humidity,Rainfall,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Previous_Crop,Region,Fertilizer_Used_Last_Season,Yield_Last_Season,Recommended_Fertilizer
Loamy,5.720010095,10.59573997,0.4306673511,1.318245274,76.40320442,16.53545796,69.96514887,,87.99239703,1048.754908,Tomato,Harvest,Rabi,Drip,Cotton,North,164.4537856,6.792349853,DAP
Silt,5.519555055,31.45224915,0.3739312884,1.607284588,102.2877164,50.27530184,96.19317916,21.89266877,64.57808245,1632.050577,Sugarcane,Sowing,,,Potato,Central,164.0416442,6.360577777,Compost
Silt,3.407624028,58.64418893,0.4349325694,,,111.2944819,,,93.22251666,2308.563552,Wheat,Vegetative,Zaid,Sprinkler,Wheat,East,364.8754823,4.910430652,
Sandy,7.799643199,18.88932166,0.1753328075,2.616937349,153.379658,84.61723423,38.74291256,13.03376161,45.50391789,1474.253376,Sugarcane,Harvest,Rabi,Rainfed,Maize,South,95.93396008,4.272907088,MOP
,8.515773073,10.32400082,1.241440476,0.3219278666,135.8834798,90.21612547,96.28382011,33.10230632,27.17316292,445.0199985,Rice,,Rabi,Sprinkler,Tomato,South,,2.820292452,Zinc Sulphate
Silt,,19.40204828,0.6443875847,0.6337759264,165.3394083,83.36982412,108.8763648,33.85317796,70.95181767,2032.39683,Tomato,Vegetative,Kharif,,Maize,East,170.105565,4.408331411,Compost
Silt,3.928527297,38.37225515,0.8340894064,1.866578808,161.274055,25.84420609,,20.16874983,49.31956076,2266.645052,Potato,Vegetative,,Canal,Maize??,Central,89.64105114,2.549743172,DAP
Loamy,4.918805139,28.08410304,0.5759975993,2.699594393,154.2126909,11.25804088,21.74883333,14.93568406,34.19876265,2028.077191,Tomato,Flowering,Zaid,Sprinkler,Tomato,Central,212.9715439,4.954931562,
Clay,6.617378126,,0.4964800664,3.221271507,150.814148,,,17.88607766,,346.9983373,Tomato??,Sowing,Kharif,Drip,Rice,North-,72.11151698,5.267621741,MOP
Sandy,5.602208342,42.42359848,0.3355707913,1.956622786,24.3107313,56.41781443,100.5451364,11.47035027,37.06145654,2217.159586,Tomato,Vegetative,Rabi,Canal-,Maize,East,141.6182048,2.015350036,Urea
Clay,4.451735603,,0.4824940289,0.2138305812,121.5520523,51.96044381,108.5615335,27.20569221,,378.3349232,Cotton,Flowering,Rabi,Sprinkler,Rice,Central,44.52972738,7.635763563,Zinc Sulphate
Clay,5.640999217,51.42749888,0.9627598542,0.8981375944,26.05409579,10.44614767,14.54502618,19.239687,80.70572825,2973.117863,Tomato,Vegetative,Zaid,Rainfed??,Wheat,North,75.46986613,2.390922051,Urea
Silt,6.385458124,18.72063828,1.34081091,2.814242264,79.96489008,48.16840902,106.4067999,43.64100278,74.28298163,2583.7685,nan-,,Kharif,Sprinkler,Rice,,167.8380587,4.65922688,MOP
Sandy,6.690341724,29.09216981,1.136185981,1.261910966,32.34613837,,93.61249256,12.37032904,68.09478779,,Potato,Flowering,Zaid,Canal-,Maize,South,239.769598,1.936406431,Urea
Clay??,6.016799645,37.25764864,,1.721223752,150.3716458,58.54045433,70.71797507,,70.70716728,2195.510978,Maize,Sowing,Zaid,Canal,,South,171.0824268,2.067126635,NPK
Clay,6.668806162,47.21160906,0.2558333171,0.8561748591,711.7064036,21.77053247,94.65337985,34.10384898,64.98638994,1174.602459,Sugarcane,Sowing,Rabi,Canal,Maize,West,146.5035754,3.278433294,Urea
Sandy,6.355993824,41.45638956,1.16069708,0.1762360695,27.59295999,,109.984382,31.91736774,,1076.635783,Wheat###,Vegetative,Kharif,Rainfed,Tomato,West,149.8367571,7.196255369,Urea
Silt,7.524811162,40.1566426,0.2925899925,2.198355765,72.14210666,,48.82873445,11.9635534,843.2627567,1947.530122,Wheat###,Harvest,Rabi,Drip,Potato,South??,,1.178194691,DAP
Clay,4.651808023,25.12345948,1.384474717,15.39306686,103.4194246,64.96183414,321.5800045,9.887520807,92.73869857,1890.193318,Sugarcane,Vegetative,Zaid,Drip,Maize,Central,241.7576141,1.977924421,
Loamy,5.227038394,,8.456875746,2.114078555,109.3484512,637.820759,10.51902422,31.37837113,60.78061617,2006.135971,Maize,Harvest,Rabi,Drip,Cotton-,South###,282.3017259,3.307913069,
Clay??,5.483301973,19.63971226,0.4192307586,,112.5553182,13.73742957,97.00980043,12.81419673,52.68355844,2090.658709,,Sowing,Rabi,Canal,Maize,Central,317.7943642,1.91631742,DAP
Loamy-,4.857641788,58.50543558,,2.279819174,98.0526765,31.76648449,18.69221254,21.14577485,43.6609523,2536.187388,Wheat,Sowing,Rabi??,Drip,,South-,261.8034694,4.733688285,DAP
Silt,5.232288491,51.44848722,1.232010537,1.645613404,83.1563697,84.47637139,20.28075422,11.9345078,62.80617929,2894.653415,Cotton,Flowering,Kharif,Sprinkler,Rice,North,,7.954487421,MOP
Clay,,52.36152267,0.6817621347,2.87448025,95.08050797,38.21641045,124.641865,12.11958879,33.52971451,1802.37382,Maize,Vegetative,Kharif,,,Central,74.45726321,5.550007435,NPK
Sandy,6.6103771,11.64963458,0.5392475162,0.1505559474,70.97597933,11.8741011,,13.66125436,60.9481466,2125.494989,,Vegetative,Rabi,,Cotton,North,168.6371155,5.37556449,DAP
Sandy,5.210341149,41.25911907,0.3912984192,2.440482769,92.77790442,,94.26735261,326.6906569,40.32444395,1475.40808,Tomato,Flowering,Kharif,Sprinkler-,Sugarcane,North,237.1866267,7.73522679,Compost
,9.348566162,46.98924184,0.9408961879,15.39306686,60.51679894,637.820759,96.86893186,30.70326931,843.2627567,3090.651437,Tomato,Vegetative,Zaid###,Canal,Tomato,North,60.47779996,3.313467485,NPK
Silt,,37.61184988,0.3428349369,,28.13463483,46.13000965,95.81224821,,60.17092165,245.7043779,Rice,,Kharif,Canal,Rice,North,127.5863532,1.126326637,Urea
Silt,6.677807899,49.98971182,1.615683099,2.182253277,93.70278271,21.70443042,60.2293191,11.39969642,49.63817394,2076.036698,,Vegetative,Zaid,Rainfed,Tomato,South,252.7822596,,DAP
Sandy,6.896352489,44.79003066,1.677008119,0.6394179351,25.25396347,32.06116438,73.69691472,24.41497619,,1435.323262,Maize,Flowering,Zaid,Sprinkler,Maize-,,111.2101752,7.583480968,Urea
Clay,,22.51488443,1.612492711,0.4269509615,25.25962195,35.30551762,30.28543756,15.76933853,77.417577,,Sugarcane,Sowing,Kharif,,Maize,East,207.2772755,8.520524713,
Silt,4.191523224,18.149051,0.3387672408,1.134672474,37.54068182,63.50407631,82.29388202,,82.22086215,2499.811327,Tomato,Vegetative,Kharif??,Sprinkler,Sugarcane,North###,146.0557676,1.121688346,Urea
Sandy,8.549596992,23.26554107,1.11331994,,37.02932366,72.48435122,29.92606646,12.334389,50.50403869,1178.70496,Rice,Vegetative,Rabi,Sprinkler,Maize,South,119.5450672,8.455395194,Urea
Loamy,5.292586487,,0.3115135019,1.249869795,113.4888449,66.12217361,,,46.42247678,2124.071137,Potato,Vegetative,Kharif,Sprinkler###,Tomato,,67.97462586,2.65373647,MOP
Clay,4.876608444,34.79500582,1.122828081,1.572840844,55.99474909,24.00777062,31.53345708,28.13996604,69.63204315,2357.830859,Potato,Flowering,Rabi,Rainfed,Potato,South,241.940696,3.667762867,DAP
Loamy,4.551671647,13.98665641,1.455581349,1.441821679,116.422566,,47.21424338,33.01859198,36.82051554,969.2624496,Cotton-,Vegetative,Zaid,Rainfed,Maize,North,116.4795753,,Compost
Loamy,6.492722547,20.25434181,,0.2259512605,73.49081335,30.73533953,74.51495407,17.7072574,90.52744436,1100.719122,nan-,Vegetative,Kharif,,Cotton,South,68.20783528,,DAP
,9.896463767,33.66863698,1.333686424,3.131765909,63.00472657,30.71983153,49.71280343,15.63718479,75.1137629,960.4828912,Sugarcane,Harvest,Rabi###,Sprinkler,Maize??,East,135.1470273,4.925876967,
Silt,6.07542354,,1.03785327,1.503259142,95.08810315,39.46003156,80.54860776,15.94081045,89.26270433,2169.244751,Tomato###,Flowering,,Drip,Maize,West,214.4939395,6.413842861,Compost
Silt,7.337063409,54.24223749,0.5995123785,3.327429274,60.40002678,70.15859057,144.8258677,15.64000281,84.90710245,2954.217697,Potato,Flowering,Rabi,Drip,Sugarcane,North,126.332666,6.851256515,Urea
Clay,5.318116814,20.80825844,1.433650899,0.2626463286,86.84468281,58.56039985,81.31994859,38.51776998,69.74781137,1119.228804,Potato,Vegetative,Rabi,Drip,Rice,North,54.9202659,5.244837657,Compost
Loamy,8.548739068,16.86475446,0.1972997738,2.902362124,60.54091681,90.85187268,89.73920287,18.08724718,47.75068282,1699.432429,Tomato,Sowing??,Zaid,Sprinkler,Tomato###,North,1764.211314,5.251472577,Compost
Clay,6.580452468,18.54512963,0.6238471103,0.5533026748,93.31966611,11.29552437,10.48161371,10.0089453,56.92602614,879.7540454,,Flowering,Zaid,Rainfed,Maize,South,186.1185411,49.70624689,
Silt,7.576305156,68.45476095,0.3818523467,1.569353723,152.1785223,,321.5800045,26.96949485,79.38653969,2072.604976,Sugarcane,Sowing,Zaid,Sprinkler,,Central,310.7917135,8.228354756,NPK
Loamy,7.070734825,25.54994103,1.305417473,2.339473672,140.3403111,13.02546612,90.24802714,27.53593137,,2619.210178,Rice,Harvest,,Canal,,North,95.15343403,3.621063206,DAP
Clay,7.758631598,21.19017996,0.8622480724,2.776227893,65.39573786,32.24991694,95.50207288,31.81697477,84.94739131,,Wheat,Sowing,Zaid###,,Potato###,North??,,6.553821529,Zinc Sulphate
Clay,4.671402866,,0.8108318606,1.032845807,52.23555551,637.820759,31.05058248,326.6906569,78.1856207,1831.435436,Tomato,Vegetative,Rabi,Sprinkler,Cotton,,59.32870554,,MOP
Sandy,6.760529847,33.64674909,1.060629614,0.4985679918,,,79.62155339,14.93499808,41.42228808,3391.106872,Maize,,Kharif,Canal,Sugarcane,South,,6.71462232,DAP
Clay,4.565837474,60.38431046,0.8294875345,2.410416977,28.48910399,50.33466277,11.01545507,24.72616408,62.51489191,1816.155213,Maize,Sowing??,Rabi,,Rice,North,,2.196078348,Urea
Silt,8.65214509,23.50099408,1.073996214,1.416399189,138.3447388,69.56113152,88.06015799,19.28191305,65.51482898,,Rice,Vegetative,Kharif,Drip,,Central,273.4216787,,Zinc Sulphate
Clay,78.34619727,,,0.7996725453,78.75946149,28.16700973,64.01954139,30.87095275,101.1300044,2973.681385,Sugarcane,Flowering,Zaid,Sprinkler,Cotton,South,231.0793856,3.801406099,DAP
Loamy,6.800793958,38.5671276,0.9603734539,,97.0286238,86.82515162,321.5800045,36.97548923,59.7808873,940.1121501,Sugarcane,Harvest,Kharif,Sprinkler,Wheat??,South,330.0226852,,Compost
Clay,4.03207026,62.48939136,1.078617916,0.5674379219,79.45650886,30.44334383,13.19450182,26.51223702,86.42714961,931.296375,Wheat,Flowering,Kharif,Drip,Cotton,,187.6272726,1.94426091,DAP###
Sandy,4.409550992,73.86650018,1.131808859,1.095088763,,13.64250598,71.98797099,18.44441065,68.20027115,,Cotton,Sowing,Zaid,nan###,Rice,Central,218.6775543,2.600904771,Urea
,6.867033813,40.09561664,0.1662778734,15.39306686,73.80076549,43.03388031,34.34809487,,81.91945221,1807.003436,Tomato,Flowering,Rabi??,Sprinkler,Cotton,East,90.18745582,7.602205056,DAP
Loamy,8.249315309,23.34817624,0.6052420309,1.175726386,18.78377592,637.820759,71.83893348,33.93279903,62.13488808,827.981191,Cotton,Harvest,Kharif,Sprinkler,Sugarcane,East,166.0265205,4.459795904,Urea
Sandy,6.950970732,31.22413886,1.259454524,1.475866588,152.1406446,52.73632209,8.81304154,27.11965108,40.93000769,1830.893652,Rice,Vegetative,Zaid,Canal,Potato,North,76.56981457,,MOP
Silt,6.097655449,44.08833614,0.5745948733,1.004169564,30.20155846,41.08556089,75.23835281,33.19181347,69.4638405,2215.980084,Tomato,Vegetative,Kharif,Drip,Cotton,Central,168.8287434,5.246058608,Urea
Loamy,8.430903221,39.08782999,0.8653621225,2.542614241,38.67213246,36.09674074,71.88735694,,44.42465257,423.162342,Rice,nan,Rabi,Sprinkler,Maize,Central,267.1492191,9.384241713,Urea
Silt,,55.42288199,,,85.86286948,48.11191931,38.58135402,32.48947213,41.98630887,1031.200878,Cotton,Harvest,Rabi,Rainfed,,,105.1642375,,MOP
Loamy,5.704905463,425.2903798,0.3638990921,0.3841599536,65.12765525,30.36739047,51.66605196,11.69676491,59.23663844,1856.231113,Tomato,Vegetative,Zaid,Drip,Rice,North,229.0048012,7.306824044,DAP
,78.34619727,38.29796374,0.3693583825,2.858857197,128.039174,30.16114313,66.53445651,30.94984203,74.63052572,,Potato,Harvest,Zaid,Canal,Potato-,East,103.6874071,2.529792347,DAP-
Silt,7.357166921,,0.8544228574,3.050945973,,70.48016898,53.94403486,32.21003751,45.32832082,9515.653198,,Vegetative,Rabi,Canal,Rice,South,201.4217533,1.354244753,Urea
Loamy,6.33471315,50.25064395,1.307371586,15.39306686,52.22257659,46.62472293,33.95045059,38.96217755,73.64572986,2091.859088,Wheat,Harvest,Rabi,Sprinkler,Sugarcane,North,103.0603296,1.135784172,Urea
Silt,4.150192573,56.54479174,0.7256088415,2.992339585,138.0760271,19.22518336,22.66051513,18.30304727,86.52001321,1356.826486,Rice,Vegetative,Zaid-,Sprinkler,Sugarcane,South,60.15049486,4.832529715,DAP
Sandy,4.944965998,44.46934158,0.6759217159,1.139448103,114.0537148,52.49504199,25.42468747,26.67425684,73.11527042,314.2478234,,Vegetative,Kharif??,Sprinkler,Tomato,North,,5.368628639,MOP
Silt,4.792043969,32.8201559,0.8769538054,2.21390819,46.53085917,24.49551794,106.4637686,326.6906569,69.338034,,Maize,Harvest,,Rainfed###,Maize,South###,243.2146698,5.050696857,Urea
Sandy,8.55616723,29.96753938,0.6319710573,2.200175641,130.047247,12.20576061,14.53481093,31.61992525,62.53553889,694.6367425,Cotton,Sowing,Zaid-,Drip,Maize,South,217.1674769,8.449533291,DAP
Loamy,5.918512377,21.07730429,1.856156854,0.8289361247,78.09114933,102.7975977,28.79462966,12.77376177,42.31306695,2211.250906,Sugarcane-,Harvest,Rabi,Canal,Maize,Central,124.0718265,6.056778007,MOP
Silt,6.64015756,45.67733898,0.7389656965,2.572169647,106.3565706,30.40237439,22.85799365,20.40202404,,1272.874414,Tomato,,Zaid,Drip,Tomato,West,226.8711697,6.680935409,MOP
Loamy,5.671414821,27.72762208,0.5067162815,1.557946618,76.73346117,31.10182307,82.74114694,38.60143804,80.18474709,1744.480381,Sugarcane,Harvest,,nan??,Rice,North,83.44590598,3.469016164,DAP
Silt###,8.261673051,425.2903798,0.7710176098,0.6744796305,65.17603633,79.96852663,90.23694044,34.30804025,45.09514822,1644.121451,Maize,Harvest,Kharif,Canal,Cotton,Central,274.8244298,2.792281053,Urea
Sandy,4.596220269,425.2903798,1.351864684,0.5403786087,80.84472089,15.90169128,76.90695179,20.02255771,45.71250753,1995.8934,nan-,Flowering,Rabi,Sprinkler,Tomato,North,258.048612,1.615441333,DAP
Sandy,4.493209377,50.51189437,8.456875746,2.174924511,,72.98375991,85.12114009,18.31247824,81.87462675,,Cotton,Harvest,Rabi,Drip,Wheat,Central,232.0216631,6.809245127,Urea
Silt,4.75693237,58.58801134,0.5163144635,2.702315987,56.20892873,41.3496041,93.32141837,19.84188367,52.83105508,908.2342123,Tomato,,Kharif,,Tomato,East,216.6132929,2.789187205,Urea
Sandy??,5.161667697,40.41513283,0.2570531507,1.848586675,130.2762549,19.24632889,72.02641888,34.92103178,101.3711067,1024.281111,Tomato,Sowing,Rabi,Canal,Maize,,65.82705993,2.504067785,DAP??
Loamy,4.414909274,43.16324605,1.549511739,15.39306686,93.91431437,63.36732899,28.62785316,25.91001601,25.35475068,9515.653198,Tomato,Sowing,Rabi,Rainfed,Sugarcane,East,71.26013167,6.420848817,MOP
,7.981952253,19.22689713,1.450161015,0.7442491692,59.16427075,44.67186614,11.39103972,19.51244641,52.61562881,2463.022792,Rice,Flowering,Zaid??,Rainfed,Sugarcane,East,140.0447737,6.122680693,Urea
Clay,9.715184348,39.45589139,0.2562117163,1.26443076,58.99375142,33.37364724,27.17201663,20.45067493,79.31203712,1293.379125,Tomato,,Zaid,Drip,Maize,South,271.8645585,3.834941061,Urea
Sandy,78.34619727,50.4865267,1.274527607,2.205848709,158.0999217,37.75661584,86.28262728,12.31018633,33.74382259,510.6207138,Sugarcane###,Harvest,Zaid,Rainfed,Tomato,West,127.5357742,6.330756335,
Loamy,6.169500672,22.62281531,0.9559749773,2.625150095,24.42399148,,19.19010781,26.08225983,,,Maize,Harvest,Kharif,Drip-,Potato,North,242.2086883,49.70624689,Urea
,5.803053831,,0.8971966167,15.39306686,57.42715424,,91.3816564,40.25036782,66.98182784,334.2996368,Tomato,Sowing,Zaid,Rainfed,Rice###,East-,57.33986601,4.120213942,DAP
,6.995193661,49.8760285,0.2779380607,3.457006869,96.9152404,71.29806119,14.84054601,10.40872624,86.94552509,2019.533159,Sugarcane,,Zaid,Canal,Tomato,North,209.1417006,2.242894007,MOP
Loamy,5.223082604,45.67136119,8.456875746,2.28854436,17.08579686,74.21087329,42.37159773,34.9375801,,985.8307976,Potato,Vegetative,Zaid,,Sugarcane,South,325.7160242,4.063294394,Urea
Sandy,6.739271176,26.35592543,,0.5019966029,75.68499554,,83.03873605,30.72453358,43.76949697,863.3416612,Wheat??,,Zaid??,Sprinkler,Tomato,West,153.5277885,8.203442049,Urea
Silt,7.655379165,48.75704974,1.22256776,,112.1041834,36.68942259,93.37862848,29.35954655,51.47283714,2140.78819,Wheat,Harvest,Rabi,Drip,Wheat,,73.12934345,4.049087846,NPK
,5.843149539,25.49986908,0.2798265794,0.5071803067,46.87564146,637.820759,87.48639035,18.10644695,,,Sugarcane,Harvest,Zaid,Rainfed,Cotton,West,276.9077711,3.533565311,DAP
Clay,4.98305798,51.89452773,,1.355549628,56.37385233,68.13908874,139.3189863,,49.46625051,573.3780649,Wheat,,Kharif,Drip,Potato,East,200.9175125,49.70624689,Urea
Clay,7.78503002,,0.2267475321,2.3337263,,14.35458442,,326.6906569,54.86729127,1591.751439,Rice,Sowing??,Kharif,Sprinkler,Sugarcane,Central,,1.999271866,
,3.112556543,39.52114295,0.5836035645,0.5042991753,163.5783028,55.64563386,121.3794842,15.11805485,34.97394033,3231.663557,Rice,Harvest,Zaid,Sprinkler,Wheat,West,141.9957182,,Compost
Silt,5.917961135,26.99184502,0.6390090356,3.020979736,111.1019106,,136.5497604,35.59932707,60.36294782,,Maize,Flowering,Rabi,Sprinkler,Tomato,South,117.995301,6.555223003,DAP-
Loamy,4.767391379,17.64956546,0.4117651355,1.77692532,77.11548199,16.55858284,65.01936262,15.89933784,,1586.569814,Cotton,Vegetative,Kharif,Sprinkler,Cotton,North,1764.211314,7.016400216,DAP
Silt,6.123460327,18.39567473,0.7660298823,2.544933574,711.7064036,78.07647182,118.0851553,16.56129746,53.78206393,,Wheat-,Sowing,Zaid,Canal,Rice,East,145.5088129,4.253366944,Urea
Loamy,,10.27181011,0.5489700631,0.1616197947,128.0601741,54.88496473,28.86247047,28.52884201,40.18157731,1784.643162,Potato,Flowering,Kharif,Rainfed,Wheat??,West,176.254631,5.53736581,
Sandy,6.389080553,38.63119318,,0.2850359818,115.6082784,47.18208612,68.13717646,44.99789757,,1275.797135,Cotton,Flowering###,Rabi,Sprinkler,Potato,East###,129.105345,4.374734746,Zinc Sulphate
Loamy,3.965546204,45.77583639,,1.244929258,162.7275492,26.76336367,,11.75565277,40.87957579,1316.973543,Tomato,Harvest,Kharif,Sprinkler,Tomato,East,101.4086308,5.910842812,DAP
Silt,9.103311495,10.0575967,0.8028095165,2.800336992,42.50884433,,84.83954217,16.31011849,60.43689259,,,Flowering###,Zaid,Rainfed??,Maize,West,220.1368698,5.367097921,Urea
Silt,8.470927954,12.78787571,0.4467338693,2.773472977,22.41958134,637.820759,87.88505605,35.64421336,72.66863562,2003.400375,,Flowering,Kharif,Drip,Potato,North,166.6313575,7.202320398,Urea
Sandy,8.370503599,38.58825742,0.7628081158,2.396799076,,37.94427132,49.46300297,14.53010823,74.62386133,3071.637409,Maize,Vegetative,Zaid###,,Cotton,East,146.8822161,5.572831611,Zinc Sulphate
Silt,7.739601387,46.10669121,0.4578195812,0.6352427825,36.64149789,13.13734189,40.07855673,326.6906569,43.24908291,1985.271026,Wheat,,Rabi,Drip,Rice,East-,,2.860989356,Urea
Loamy,6.792265958,17.76200783,1.028119575,0.7555521316,88.42751558,21.63027577,42.69807157,17.70074271,120.3561054,2693.74223,,Sowing,Zaid,Rainfed,Tomato,nan,,4.724742561,DAP
Sandy,3.559986672,22.66522604,,2.464308634,45.36942192,63.99244552,30.86209812,30.80530003,843.2627567,1581.260032,Rice,,Kharif,Drip,Sugarcane,East,270.5198384,7.851872696,Urea
Loamy,6.272844326,23.30107382,1.156074253,0.3679089886,48.35224726,72.37278296,108.0165262,38.61206985,51.10234899,2349.799826,Sugarcane,Sowing,Zaid,Rainfed,Rice,East,97.59223873,6.794113019,Urea
,6.777497039,27.65826024,0.6473409613,2.335099057,141.7891353,58.97564905,115.8031988,19.24926803,71.46872164,2084.458693,Tomato,Flowering,Rabi,nan###,Wheat,East,281.7040031,6.757918679,
Sandy,7.684154615,20.13819062,1.379816132,1.735983919,86.32403926,40.21579143,105.5191156,,53.04389547,3043.063368,,Sowing,,Drip,Maize,East,170.3100891,6.238386894,DAP
Loamy,10.30312622,,0.5225153276,1.261564744,99.31827446,22.40990937,148.4396345,23.89125505,63.44299197,,Rice,Harvest,Zaid,,Maize,North,175.593674,6.785475463,DAP
Silt,7.365558832,54.49907229,,1.48992979,39.25580346,,66.7700861,30.57309377,30.66412829,2703.02428,Sugarcane,Sowing,Kharif,Rainfed,Sugarcane,Central,205.801742,4.678088615,Urea
Silt,4.945541412,425.2903798,1.055533766,2.870978815,109.6113774,57.35907875,,,76.62220608,,Potato,,Rabi###,Canal,Potato,Central,1764.211314,1.577823668,Zinc Sulphate
Clay,4.77937953,16.38860527,1.452769182,2.628588173,67.83800336,637.820759,14.47220667,21.46678771,67.15920552,2299.739312,Potato,Harvest,Zaid,Sprinkler,Wheat,Central,276.4615756,,MOP
Silt,4.803969817,45.15453005,1.031557128,3.016600169,,16.71369082,10.17286371,10.11145782,64.55987899,2477.190484,Tomato,Sowing,Kharif,Canal,Cotton??,East??,,9.777053285,Urea-
Loamy,9.256131246,37.27686555,0.2571783063,,56.79955855,85.69914182,60.06754562,15.21519653,40.08585414,2343.022456,Rice,Harvest,Rabi,Drip,Tomato,Central,166.6538585,1.584772452,Urea
Sandy,6.598839979,52.38973871,0.9799836654,0.4764581057,77.95470687,28.29896699,,16.98839921,,736.8361518,Potato,Flowering,Zaid,Drip,Wheat,North,,6.3145646,DAP
Clay,7.935932212,26.86424064,,3.203135029,125.4562231,61.64640335,31.51207514,,68.54485551,309.828163,,,Rabi,Canal,Sugarcane,,183.4626726,4.29129799,MOP
